episode,loss,entropy
194,-1.9637926816940308,3.2149055004119873
195,-0.01761886663734913,3.1704623699188232
196,-5.143935203552246,3.184521436691284
197,1.5068159103393555,3.2012805938720703
198,0.41060665249824524,3.1187245845794678
199,-0.026890363544225693,3.2303004264831543
200,-0.8775809407234192,3.1374218463897705
201,-2.999129056930542,3.1908490657806396
202,-0.9541311264038086,3.215339422225952
203,-0.6404664516448975,3.1664390563964844
204,0.8000919818878174,3.1983792781829834
205,-2.6256630420684814,3.2316532135009766
206,-2.6777195930480957,3.143264055252075
207,-4.360184669494629,3.1653265953063965
208,-2.0999953746795654,3.173459768295288
209,-0.8285384178161621,3.0610318183898926
210,5.423591136932373,3.1092135906219482
211,-1.4510843753814697,3.092474937438965
212,0.18044212460517883,3.0591230392456055
213,-4.339568614959717,3.103572368621826
214,2.2093327045440674,3.088874578475952
215,-0.47198405861854553,3.0826590061187744
216,0.9003962278366089,3.1599044799804688
217,-0.9313719868659973,2.9974477291107178
218,-24.828630447387695,3.2244176864624023
219,-1.0791401863098145,3.1328790187835693
220,1.568591833114624,3.101613759994507
221,5.023828983306885,3.0645790100097656
222,2.5935487747192383,3.040123462677002
223,-0.7776626348495483,3.168689489364624
224,-5.307271480560303,3.003302574157715
225,1.5574887990951538,3.081890106201172
226,-9.319170951843262,3.088738441467285
227,-0.2587854564189911,3.1368510723114014
228,1.3777368068695068,3.0570523738861084
229,-1.3464041948318481,3.1358449459075928
230,2.3034005165100098,3.1470324993133545
231,-0.9730197191238403,3.0707390308380127
232,0.799953281879425,3.025642156600952
233,-3.233391046524048,3.167400598526001
234,2.2849836349487305,3.0988709926605225
235,-3.2961738109588623,3.090714454650879
236,0.831113874912262,3.1638524532318115
237,-1.2402477264404297,3.0928359031677246
238,-3.2525784969329834,3.074895143508911
239,1.2527128458023071,2.9541213512420654
240,-0.5450501441955566,3.039358139038086
241,-1.156399130821228,3.1463308334350586
242,-2.2667298316955566,2.9640138149261475
243,4.046720027923584,2.869915008544922
244,-1.2615562677383423,3.143669843673706
245,4.455246448516846,2.9430015087127686
246,0.705851137638092,2.8980581760406494
247,-27.067276000976562,3.1709377765655518
248,1.8559043407440186,2.9730193614959717
249,2.437838315963745,2.9654979705810547
250,3.123880624771118,3.043200731277466
251,0.715971827507019,2.8463311195373535
252,-1.4776252508163452,3.012787342071533
253,-5.514139652252197,3.034290075302124
254,1.4182236194610596,2.9859702587127686
255,0.45818498730659485,2.9985623359680176
256,6.169995307922363,2.94378399848938
257,2.219210624694824,2.8415374755859375
258,-2.709359884262085,2.961642265319824
259,4.491860389709473,2.9136433601379395
260,-0.03447263315320015,3.1179685592651367
261,2.1959893703460693,3.0229814052581787
262,0.16411925852298737,2.9268109798431396
263,1.308065414428711,2.955205202102661
264,-2.918520212173462,2.9900805950164795
265,1.695851445198059,3.0206687450408936
266,-1.3675148487091064,3.0404274463653564
267,-3.988689422607422,2.9499123096466064
268,-4.034238338470459,2.96061110496521
269,6.6604485511779785,2.8973288536071777
270,-3.3797717094421387,2.9903430938720703
271,-0.8220994472503662,2.924661636352539
272,1.7275129556655884,2.919344663619995
273,0.5365934371948242,2.987175226211548
274,-0.6277846693992615,2.914844512939453
275,2.268895149230957,2.773958683013916
276,-2.7573390007019043,2.982764959335327
277,-3.5145580768585205,2.849390745162964
278,-2.08994197845459,2.7102200984954834
279,1.012516975402832,3.051849365234375
280,-0.8863179683685303,2.7983009815216064
281,-2.0332040786743164,2.836435556411743
282,-1.7440201044082642,2.818999767303467
283,1.3764468431472778,2.915966272354126
284,0.47442615032196045,2.8959484100341797
285,6.130167007446289,2.8419430255889893
286,-5.79640007019043,2.716597318649292
287,11.095617294311523,2.7491188049316406
288,-0.18412284553050995,2.825073003768921
289,-0.480559766292572,2.8716981410980225
290,-0.576054036617279,2.7598750591278076
291,-5.006211280822754,2.818979024887085
292,-0.6181952357292175,2.860544204711914
293,2.1249544620513916,2.8606762886047363
294,-1.7199798822402954,2.8878884315490723
295,-2.5044970512390137,2.9480063915252686
296,-0.881435751914978,2.972714900970459
297,-0.6103505492210388,2.805676221847534
298,3.031428337097168,2.8320047855377197
299,-0.8468546867370605,3.0325515270233154
300,-13.0783052444458,2.674842357635498
301,-2.364333152770996,2.726827383041382
302,1.1345996856689453,2.796623468399048
303,-8.792037010192871,2.690892457962036
304,-2.4458184242248535,2.9527695178985596
305,2.0721304416656494,2.7271676063537598
306,-2.4321372509002686,2.8749845027923584
307,-2.20161509513855,2.8742518424987793
308,14.501529693603516,2.761321783065796
309,-2.807790517807007,2.66282320022583
310,9.062396049499512,2.8065762519836426
311,-2.824583053588867,2.672316074371338
312,-1.157158374786377,2.72137713432312
313,-3.572618007659912,2.6546685695648193
314,-3.368147373199463,2.67645525932312
315,-2.2697958946228027,2.618112325668335
316,-0.32444071769714355,2.8245320320129395
317,-32.495025634765625,2.8994150161743164
318,-0.20641383528709412,2.412998676300049
319,-0.35343295335769653,2.5770163536071777
320,-13.428572654724121,2.4198172092437744
321,3.1644599437713623,2.801378011703491
322,-32.56635665893555,2.9394335746765137
323,-32.94362258911133,2.9275851249694824
324,11.604930877685547,2.515976905822754
325,-2.6764016151428223,2.822219133377075
326,-2.494544506072998,2.683981418609619
327,-0.37612780928611755,2.37105655670166
328,-2.384751796722412,2.582943916320801
329,-7.757715225219727,2.311988592147827
330,1.7914458513259888,2.5738275051116943
331,3.5727803707122803,2.4077813625335693
332,-4.683032512664795,2.1454105377197266
333,0.6778835654258728,2.5657811164855957
334,4.233987331390381,2.402824878692627
335,8.251087188720703,2.2181127071380615
336,11.529556274414062,2.1990604400634766
337,-6.441341400146484,2.546513080596924
338,5.834456443786621,2.407794713973999
339,-6.529296875,2.457623243331909
340,13.237189292907715,2.276230812072754
341,-5.635766983032227,2.3946759700775146
342,6.851864337921143,2.245952844619751
343,0.25762027502059937,2.2779223918914795
344,0.6226856708526611,2.4884040355682373
345,-2.142460823059082,2.1985206604003906
346,3.3160295486450195,2.2986323833465576
347,10.924110412597656,2.3231148719787598
348,4.891990661621094,2.5980446338653564
349,2.854433298110962,2.3532981872558594
350,5.669312953948975,2.2465713024139404
351,3.0820109844207764,2.302325487136841
352,4.604691505432129,2.487908363342285
353,7.6675825119018555,2.275390863418579
354,-1.0116791725158691,2.1111321449279785
355,2.7236456871032715,2.2044875621795654
356,5.641830921173096,2.1279189586639404
357,3.3482601642608643,2.2681822776794434
358,-1.679675579071045,2.111377716064453
359,-10.799776077270508,2.2938029766082764
360,5.240925312042236,2.3275134563446045
361,-1.929644227027893,2.1933844089508057
362,10.614788055419922,2.06284499168396
363,1.5327016115188599,2.1560940742492676
364,7.7066121101379395,2.284600257873535
365,7.168407917022705,2.1578569412231445
366,2.451899528503418,2.0341641902923584
367,9.683923721313477,2.1606640815734863
368,1.9670839309692383,2.369220018386841
369,7.847462177276611,2.4970808029174805
370,-10.88686752319336,2.287243604660034
371,-2.410942792892456,2.1312170028686523
372,0.45895087718963623,2.526163101196289
373,4.7068400382995605,2.1400039196014404
374,-9.78795051574707,2.0744550228118896
375,5.1432013511657715,1.865946650505066
376,4.827775001525879,2.0244140625
377,6.598508834838867,2.237205982208252
378,12.618043899536133,2.3657548427581787
379,9.704327583312988,2.1042001247406006
380,2.601551055908203,2.431020498275757
381,14.20763874053955,2.072803497314453
382,-3.4301035404205322,2.138417959213257
383,-2.1302812099456787,2.556767702102661
384,5.237584114074707,2.5109782218933105
385,2.61903977394104,2.3200619220733643
386,9.108366012573242,2.2854678630828857
387,-6.499316692352295,2.1883416175842285
388,4.321115970611572,2.1667938232421875
389,0.3268154561519623,2.4348771572113037
390,-10.718836784362793,2.081909656524658
391,-6.210191249847412,2.740365743637085
392,5.114447116851807,2.416832447052002
393,3.798779249191284,2.2648181915283203
394,11.454912185668945,2.222249984741211
395,9.60529899597168,2.3518245220184326
396,2.8051977157592773,2.4160611629486084
397,-10.486156463623047,2.66290545463562
398,10.241089820861816,1.8806804418563843
399,7.839600563049316,2.1968417167663574
400,7.779056549072266,2.2688846588134766
401,3.3839497566223145,2.101947546005249
402,8.836930274963379,2.0556862354278564
403,6.361610412597656,2.2259442806243896
404,4.289289951324463,2.1097872257232666
405,14.29517650604248,2.458066701889038
406,4.986537456512451,2.5311896800994873
407,-3.9812960624694824,2.1132965087890625
408,15.506229400634766,2.326035976409912
409,-0.17107146978378296,2.8094635009765625
410,10.364627838134766,2.329301595687866
411,2.926604986190796,2.5852560997009277
412,0.7696170806884766,2.365022897720337
413,2.123943328857422,2.1628167629241943
414,7.183154106140137,2.443094253540039
415,-9.536545753479004,2.338308811187744
416,2.1435060501098633,2.3832833766937256
417,-1.5817641019821167,2.3031976222991943
418,11.49559497833252,2.6623032093048096
419,8.959794044494629,2.4798402786254883
420,4.068197250366211,2.48108172416687
421,-0.6609875559806824,2.4558815956115723
422,11.072816848754883,2.567439317703247
423,3.5057849884033203,2.3303160667419434
424,6.056881427764893,2.5333850383758545
425,-0.01296092290431261,2.7746078968048096
426,2.895369529724121,2.2076737880706787
427,1.3166364431381226,2.089339017868042
428,-1.0838634967803955,2.607874631881714
429,6.322970867156982,2.4864003658294678
430,-13.91611099243164,2.0638020038604736
431,-2.8909709453582764,2.3653411865234375
432,1.3458986282348633,2.274568557739258
433,6.825118064880371,2.601975202560425
434,1.0219887495040894,2.8551905155181885
435,6.839385986328125,2.6754627227783203
436,-1.4395781755447388,2.7799339294433594
437,1.4123986959457397,2.7533488273620605
438,-9.254547119140625,2.13431715965271
439,-2.5480875968933105,2.4531867504119873
440,11.737127304077148,2.49919056892395
441,8.260353088378906,2.318573474884033
442,-0.9607771635055542,2.2252962589263916
443,-15.064367294311523,2.2563915252685547
444,1.3885811567306519,2.5775163173675537
445,7.853766441345215,2.5054492950439453
446,-0.10383549332618713,2.904561996459961
447,2.887566328048706,2.55549693107605
448,-0.9691293835639954,2.4736249446868896
449,10.665700912475586,2.1645987033843994
450,-0.4604528844356537,2.539952039718628
451,0.6766412258148193,2.630007266998291
452,6.043910503387451,2.1699295043945312
453,-9.742656707763672,2.3609626293182373
454,3.2185304164886475,2.329859495162964
455,6.5490007400512695,2.643683671951294
456,-1.5481352806091309,2.3768062591552734
457,9.35921573638916,2.458904981613159
458,-1.454284429550171,2.290501832962036
459,2.8041656017303467,2.7244513034820557
460,8.986186981201172,2.2534689903259277
461,6.735203742980957,2.4438483715057373
462,-0.3749699592590332,2.5429604053497314
463,-1.6907308101654053,2.748030662536621
464,2.9947688579559326,2.317505359649658
465,-0.3871721029281616,2.848496198654175
466,10.117232322692871,2.4787392616271973
467,2.1004037857055664,2.495840549468994
468,11.02387523651123,2.061236619949341
469,2.4759044647216797,2.2851204872131348
470,-1.3251858949661255,2.1728456020355225
471,-4.327509880065918,2.651529312133789
472,0.8500110507011414,2.256229877471924
473,-1.0484230518341064,2.4535839557647705
474,-9.14930534362793,2.1483848094940186
475,3.81573748588562,2.225367784500122
476,-5.287634372711182,2.039577007293701
477,1.0711561441421509,2.3635358810424805
478,10.203656196594238,2.3623697757720947
479,-9.685125350952148,2.1343350410461426
480,8.940524101257324,2.3257789611816406
481,2.672978639602661,2.5485403537750244
482,8.299883842468262,2.2893571853637695
483,0.6990139484405518,2.287623643875122
484,-4.577364921569824,2.7047181129455566
485,-0.9000352025032043,2.29721999168396
486,8.324563980102539,2.4718711376190186
487,1.4546270370483398,2.6771512031555176
488,8.108329772949219,2.249274969100952
489,0.9379134178161621,2.5692074298858643
490,-2.21718692779541,2.791407585144043
491,-4.859829425811768,2.4398319721221924
492,8.93597412109375,2.256479263305664
493,1.396892786026001,2.37107253074646
494,7.397873401641846,2.470656156539917
495,5.7872514724731445,2.463008403778076
496,-1.2187083959579468,1.8871958255767822
497,7.62953519821167,2.076462745666504
498,-9.445571899414062,2.3811538219451904
499,-15.583080291748047,2.0906872749328613
500,-0.2552608549594879,1.9444652795791626
501,0.8096883893013,2.48952579498291
502,12.462345123291016,2.327730655670166
503,5.416677951812744,2.3705132007598877
504,-0.14327600598335266,2.076179265975952
505,-10.069452285766602,2.3559226989746094
506,-1.5032624006271362,2.3411591053009033
507,1.097900152206421,2.4578664302825928
508,2.2591147422790527,2.355989456176758
509,-1.7458220720291138,2.6372973918914795
510,4.3086419105529785,2.166231393814087
511,1.8925635814666748,2.5718421936035156
512,2.9097561836242676,2.358647584915161
513,-4.055875778198242,2.467620611190796
514,-1.418984055519104,2.3895175457000732
515,5.656676292419434,2.333744764328003
516,3.434072732925415,2.300302743911743
517,-0.11071333289146423,2.2419357299804688
518,0.6201062798500061,2.207803726196289
519,-7.126630783081055,2.064244508743286
520,-3.8084142208099365,2.171706438064575
521,0.696453869342804,2.18827748298645
522,-3.908595323562622,2.348252534866333
523,2.5385241508483887,2.260495662689209
524,1.0394113063812256,2.1968162059783936
525,1.6521424055099487,2.2588891983032227
526,-10.430444717407227,1.942084550857544
527,-0.9636866450309753,2.1264050006866455
528,-1.7749766111373901,2.190114736557007
529,-0.8179756999015808,2.3523879051208496
530,4.7862443923950195,2.2213943004608154
531,1.4054021835327148,2.1805202960968018
532,-2.744230270385742,2.117718458175659
533,4.235095500946045,2.139582872390747
534,-10.319968223571777,1.9872322082519531
535,-3.6386046409606934,2.3086884021759033
536,2.862861156463623,2.1556851863861084
537,-2.6497724056243896,2.2322041988372803
538,-0.8499318957328796,2.0875213146209717
539,6.525710582733154,2.0330512523651123
540,5.353185176849365,2.204151153564453
541,9.145843505859375,2.345794916152954
542,-7.494356632232666,2.2259089946746826
543,-1.308612585067749,2.277812957763672
544,1.03327214717865,2.2562737464904785
545,-3.9610462188720703,2.2863380908966064
546,-1.5549461841583252,2.250629425048828
547,-0.15587924420833588,2.3243300914764404
548,-2.7566680908203125,2.3069610595703125
549,-4.647375106811523,2.0533275604248047
550,3.9284610748291016,2.413634777069092
551,0.9378673434257507,2.1949334144592285
552,-2.241037368774414,2.3664350509643555
553,4.526227951049805,2.0457751750946045
554,3.2765262126922607,2.3270814418792725
555,5.490442752838135,2.276078701019287
556,-6.303657531738281,1.9421539306640625
557,-2.240983009338379,2.3170166015625
558,5.6645331382751465,2.3530752658843994
559,-3.4083473682403564,2.457279682159424
560,-4.649972438812256,2.6126296520233154
561,0.21494732797145844,2.40386962890625
562,-15.169718742370605,2.455559492111206
563,4.073882102966309,2.4114601612091064
564,2.5095410346984863,2.4372358322143555
565,-4.268317699432373,2.377847671508789
566,6.696467399597168,2.4255177974700928
567,-6.7452898025512695,2.324897527694702
568,0.002927907044067979,2.513758420944214
569,1.1954665184020996,2.585888624191284
570,-16.545915603637695,2.0091195106506348
571,-5.3812127113342285,2.427234649658203
572,-2.4951913356781006,2.419086217880249
573,0.23963406682014465,2.3092880249023438
574,-15.23099136352539,2.1793768405914307
575,-4.1373395919799805,1.9720271825790405
576,-0.9356977939605713,2.260789394378662
577,-3.031270980834961,2.240311861038208
578,-2.657057762145996,2.279590129852295
579,2.3300511837005615,2.2472267150878906
580,-2.1021461486816406,2.0751755237579346
581,-0.8708867430686951,2.173135280609131
582,1.5045990943908691,2.0787193775177
583,18.536657333374023,1.771544098854065
584,-9.63727855682373,2.0903093814849854
585,4.507377624511719,2.1334214210510254
586,5.330080032348633,2.144752264022827
587,-0.930942952632904,2.0947070121765137
588,-5.536506652832031,2.1573281288146973
589,0.2981266677379608,2.117901563644409
590,-9.613767623901367,1.353966474533081
591,3.758014678955078,2.1533443927764893
592,1.4095908403396606,2.084615707397461
593,-13.85731315612793,2.2025794982910156
594,0.37320858240127563,2.057262420654297
595,1.2428430318832397,2.0617446899414062
596,-3.7883670330047607,1.806463599205017
597,8.148975372314453,1.884809136390686
598,-18.75615692138672,1.2406328916549683
599,-9.052189826965332,2.012061357498169
600,4.238427639007568,2.0306389331817627
601,-7.656113624572754,1.7560741901397705
602,-1.0663208961486816,1.3671280145645142
603,-3.314728260040283,1.726723551750183
604,-1.2708499431610107,1.7237377166748047
605,-0.21253199875354767,1.6908241510391235
606,-7.046525955200195,1.7347897291183472
607,-5.375943660736084,1.6008825302124023
608,2.5986838340759277,2.055722951889038
609,9.86504077911377,2.1559455394744873
610,2.2925901412963867,1.969222903251648
611,-6.185525417327881,1.5656371116638184
612,1.1958909034729004,1.9612667560577393
613,16.40753936767578,1.3168305158615112
614,0.38250410556793213,1.703369140625
615,4.589755535125732,1.4183698892593384
616,10.197319984436035,1.33974027633667
617,-5.761497974395752,2.0224056243896484
618,0.5988489389419556,1.9598060846328735
619,12.512803077697754,1.2141342163085938
620,22.010387420654297,1.7967709302902222
621,7.007828712463379,1.8310091495513916
622,6.917516708374023,1.9355334043502808
623,-3.8064141273498535,1.961058259010315
624,3.0332624912261963,1.9552783966064453
625,5.424498558044434,1.5915098190307617
626,6.473122596740723,1.895646333694458
627,6.307711124420166,1.7676050662994385
628,7.863497734069824,1.6135362386703491
629,-4.052938938140869,1.9375444650650024
630,9.891377449035645,2.094902753829956
631,-3.645219564437866,2.0735394954681396
632,14.869853973388672,1.747981309890747
633,5.584584712982178,2.171938896179199
634,7.234429836273193,1.656224250793457
635,15.932104110717773,1.8023052215576172
636,5.957256317138672,1.9408782720565796
637,8.843928337097168,1.4051064252853394
638,7.610294342041016,1.8057688474655151
639,0.004718508571386337,1.795802354812622
640,5.061639785766602,1.9585140943527222
641,10.623950958251953,1.8671725988388062
642,0.6022614240646362,1.7277252674102783
643,-0.16320039331912994,1.9517078399658203
644,-4.709961891174316,1.5410032272338867
645,7.270124912261963,1.7210792303085327
646,2.780151605606079,1.4273455142974854
647,2.4136250019073486,1.2890928983688354
648,6.176569938659668,2.0362517833709717
649,16.141693115234375,1.7161794900894165
650,4.424888610839844,1.640825867652893
651,3.0695641040802,1.733566164970398
652,14.625536918640137,1.5295976400375366
653,5.405509948730469,1.9489094018936157
654,6.922636985778809,1.7243279218673706
655,10.556473731994629,1.397564172744751
656,-2.5209176540374756,1.921359896659851
657,1.9823250770568848,1.930489182472229
658,0.5009714365005493,1.4994090795516968
659,-3.823420286178589,1.4342474937438965
660,5.6304521560668945,1.8253669738769531
661,4.8907012939453125,1.7744629383087158
662,-10.418536186218262,1.1168683767318726
663,-19.21393585205078,1.219394326210022
664,1.9134955406188965,1.7249988317489624
665,1.813826322555542,1.7974166870117188
666,-0.6182221174240112,1.4773744344711304
667,-1.7934067249298096,1.745003581047058
668,5.062297821044922,1.5410950183868408
669,6.694396495819092,1.8106720447540283
670,2.3473901748657227,1.889321208000183
671,17.827051162719727,1.6256130933761597
672,-1.8181514739990234,1.8399032354354858
673,1.6791800260543823,2.021421194076538
674,-9.251043319702148,1.5127145051956177
675,6.574575901031494,1.6214908361434937
676,8.986462593078613,1.9783073663711548
677,7.336953639984131,1.858292818069458
678,7.0147881507873535,1.6578636169433594
679,-0.1543309986591339,2.0401766300201416
680,8.687824249267578,1.4884220361709595
681,-0.2533264756202698,2.0704762935638428
682,-18.5623722076416,1.5501445531845093
683,12.527926445007324,1.7054309844970703
684,-8.81157398223877,1.3146504163742065
685,-3.022186756134033,2.0367610454559326
686,5.314279079437256,2.1785390377044678
687,-8.525569915771484,1.8522356748580933
688,-1.9473153352737427,1.8426191806793213
689,-0.3933885395526886,2.0990545749664307
690,8.114520072937012,1.9247909784317017
691,-0.10487678647041321,2.153191328048706
692,4.436376571655273,1.6193710565567017
693,-3.6385715007781982,2.149256706237793
694,1.21550452709198,1.7887318134307861
695,2.247265338897705,1.746624231338501
696,-3.5054142475128174,1.9391729831695557
697,5.171710014343262,1.7768057584762573
698,2.340884208679199,1.9459303617477417
699,-2.283736228942871,1.3260711431503296
700,1.6909197568893433,1.7663418054580688
701,8.690678596496582,1.9598934650421143
702,6.35799503326416,1.6595509052276611
703,-5.2672810554504395,2.0486297607421875
704,-4.208078384399414,2.046912431716919
705,1.5164073705673218,1.9242355823516846
706,2.3679089546203613,1.0832008123397827
707,5.123884201049805,2.0457401275634766
708,9.285063743591309,1.7834358215332031
709,9.894835472106934,1.9160419702529907
710,3.1481375694274902,1.5261999368667603
711,3.1679763793945312,2.0276267528533936
712,2.0715856552124023,1.9612277746200562
713,7.451529502868652,1.677590250968933
